Ano_Fecha,Nombre_Departamento,AFRO_FAM,AVVRA_FAM,AHE_FAM,AVV40_FAM,DESARRA_FAM,AVV2_FAM,DRPE_FAM,GI_PEE_FAM,FA_DES_FAM,FA_IND_FAM,FA_SIS_FAM,IRR_FAM,PFG_FAM,HAB_MH_FAM,HAB_RUR_FAM,LP_FAM,PDP_FAM,PP_FAM,RESA_FAM,RETOR_FAM,UNIDOS_FAM,FAM_BAN_FAM,EXPUL_FAM,RECEP_FAM,FASAN_SIS_FAM,FASAN_DES_FAM,FASAN_IND_FAM,ICBF_FAM_BIENE_FAM,GPDE_FAM,UNI_PROM_FAM,MFA_UNI_FAM,MFA_SIS_FAM,MFA_DES_FAM,GIV_FAM,MFA_IND_FAM,HAB_FAM,MFA_BAN_FAM,MFA_INS_FAM,GI_IRACA_FAM,ACT_PROS_INV,AVVRA_INV,DESARRA_INV,MUSICA_INV,AHE_INV,AVV40_INV,AVV2_INV,AFRO_INV,DRPE_INV,GI_PEE_INV,FA_DES_INV,FA_IND_INV,FA_SIS_INV,IRR_INV,PFG_INV,GI_CAP_INV,GI_DEI_INV,GI_ICETEX_INV,GI_ICE_INV,GI_MA_INV,GI_MP_INV,GI_OTRAS_INV,GI_PAI_INV,GI_RAI_INV,GI_RIE_INV,GI_TU_INV,GI_TT_INV,GI_SIT_INV,GAM_INV,HAB_MH_INV,HAB_RUR_INV,IPS_INV,LP_INV,OPP_INV,PDP_INV,PE_INV,PP_INV,RESA_INV,UNIDOS_INV,GIV_INV,FASAN_DES_INV,FASAN_SIS_INV,FASAN_IND_INV,NTP_INV,IND1290_INV,AYUHUM_INV,IND418_INV,EN_NNA_INV,GPDE_INV,PI_INV,GI_IRACA_INV,MFA_SIS_INV,MFA_UNI_INV,MFA_DES_INV,LA_INV,MFA_IND_INV,HAB_INV,JEA_INV,DPS_INV,GI_PEE_PER,FA_DES_PER,FA_IND_PER,FA_SIS_PER,MUSICA_PER,GI_CAP_PER,GI_DEI_PER,GI_ICETEX_PER,GI_ICE_PER,GI_MA_PER,GI_MP_PER,GI_OTRAS_PER,GI_PAI_PER,GI_RAI_PER,GI_RIE_PER,GI_SIT_PER,GI_TT_PER,GI_TU_PER,GAM_PER,IPS_PER,LA_PER,PROT_TIER_PER,RETORNO_PER,UNIDOS_PER,GIV_PER,EXPUL_PER,RECEP_PER,FASAN_DES_PER,FASAN_SIS_PER,FASAN_IND_PER,IND418_PER,IND1290_PER,AYU_HUM_PER,ICBF_NN_SIN_EDU_INI_PER,ICBF_GEN_BIENE_PER,ICBF_NNA_PAE_PER,NN_PAI_PER,EN_NNA_PER,GPDE_PER,JEA_REG_PER,MPR_PREOR_PER,MPR_DIS_PER,MPR_COR_PER,MFA_DES_PER,MFA_SIS_PER,MFA_UNI_PER,GI_IRACA_PER,JEA_MAT_PER,JEA_CUP_PER,UNI_COG_PER,MFA_IND_PER,JEA_PER,JEA_ENROL_PER,JEA_PRO_MAT_PER,ACT_PROS_PRO,MUSICA_PRO,DESARRA_PRO,GI_PEE_PRO,GI_CAP_PRO,GI_DEI_PRO,GI_ICETEX_PRO,GI_ICE_PRO,GI_MA_PRO,GI_MP_PRO,GI_OTRAS_PRO,GI_PAI_PRO,GI_RAI_PRO,GI_RIE_PRO,GI_SIT_PRO,GI_TT_PRO,GI_TU_PRO,LA_PRO,OPP_PRO,PROT_TIER_PRO,PP_PRO,GIV_PRO,NTP_PRO,PI_PRO,MPR_COR_PRO,MPR_DIS_PRO,MPR_PREOR_PRO,TOT_INV
2012,CASANARE,0,0,3880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24263,0,78,937,24286,3955,0,1918,0,1029,0,0,0,0,0,0,0,0,360,0,0,0,929.103,319.151.305,0,0,0,0,0,0,0,0,0,0,54.701.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.701.023,2.469.705,12650.71,0,0,1.216.133.454,34.002,3.978.052,699.062.988,0,0,918,0,0,0,0,0,0,0,1.618.602.632,0,0,0,0,145,68,0,0,1,1985,0,0,0,0,386,0,0,0,0,0,0,0,0,87090,2440,280,3067,7247,40794,0,44,1903,3,982,2376,49929,6762,123,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,1,0,0,3,0,0,1,9,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0
2012,ATLÁNTICO,0,0,51176,0,0,0,0,11920,0,0,0,0,0,0,0,0,0,0,5880,0,131892,0,42,4470,227478,15256,0,15226,0,1996,0,0,0,0,0,0,0,0,0,73.709.791,0,0,4.941.342,470.015.121,0,0,0,0,1.695.241.587,0,0,0,0,0,282.914.438,0,0,146.4,0,0,0,0,0,0,0,0,0,0,0,0,1.912.581.228,0,2.449.833.461,0,0,0,131.119.856,0,429.314.438,9212.84,119531.06,0,0,2.001.786.256,68.004,115.184.227,147.918.674,5.390.647.448,0,0,0,0,0,0,0,0,0,4.009.546.358,0,0,0,0,930,434,0,0,1646,4014,0,0,0,0,1246,0,0,7392,4196,644,0,0,0,487362,14732,128,13812,27524,391192,0,128,3976,6,145902,12342,283026,62346,266,160,0,0,0,0,0,0,0,0,0,0,888,0,0,0,0,6,6,0,0,14,0,0,12,12,0,0,0,0,6,0,0,10,0,92,0,0,54,0,0,0,0,0,0
2011,NARIÑO,0,548,42539,39,0,1507,0,0,0,0,0,0,0,0,0,0,172,873,971,0,66296,0,8019,7117,93037,16564,12616,0,601,0,0,0,0,0,0,0,0,0,0,534.035.584,9.434.321.422,0,634.538.898,358.411.064,623.833.057,15.837.612,0,0,0,0,0,0,0,0,460.665.714,0,0,161.2,2.713.112.497,40.121.204,0,0,0,297.023.709,0,0,262.369.543,0,0,0,0,0,3.097.985.885,44.999.913,0,639.957,305.788.125,0,4.295.583.502,10.234.435,48813.41,7260.72,0,7.654.276.079,0,0,0,3.198.460.102,0,0,0,0,0,0,0,0,0,1.062.568.301,0,0,0,0,1400,668,0,0,210,4805,250,0,0,406,500,1086,0,0,46710,0,0,1043,0,248850,7925,27664,25035,30562,166562,20324,0,963,0,82419,3135,268842,4795,0,3394,0,0,0,0,0,0,0,0,0,0,407,0,0,0,0,64,10,0,0,26,0,0,7,14,1,0,0,3,1,41,0,0,0,56,1536,0,93,0,0,0,0,0,0
2010,CUNDINAMARCA,0,344,7143,4,0,1,0,0,0,0,0,0,16,0,0,0,0,333,1490,0,70012,0,172,1669,93117,7850,0,0,0,0,0,0,0,0,0,0,0,0,0,387.950.338,660.554.038,0,44.003.973,65.697.625,78.088,0.9938,0,0,0,0,0,0,0,7.752,260.074.397,0,122.268.005,0,626.081.263,0,146.337.077,320,0,0,0,0,0,19.627.904,0,0,0,0,1.295.038.187,0,0,333.984,276,0,1.474.760.742,5565.82,59.569.016,0,0,17.526.583,0,0,0,0,0,0,0,0,0,0,0,0,0,8.068.359.659,0,0,0,0,1080,435,0,34,0,1252,0,196,200,283,0,0,0,0,18668,0,2800,20,0,0,2400,637,5806,15244,171669,0,0,217,0,30430,4893,224756,6408,0,0,0,0,0,0,0,0,0,0,0,0,491,0,0,0,0,32,10,0,0,15,0,15,0,6,0,23,2,10,0,0,0,0,70,60,23,0,71,0,0,0,0,0,0
2013,AMAZONAS,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096,2767,0,0,0,0,1860,0,0,8,507,1528,149,0,2759,0,2767,5108,0,0,0,0,57.638.938,99.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.375,0,19.570.739,0,0,5.895,0,0,0,672.65,232.55,76.47,0,1537.16,0,0,2.738.843.938,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5374,0,0,0,0,0,4372,0,36,0,300,0,8616,1726,3,0,207,146,0,0,320,3242,1169,0,27,94,8,6659,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011,VAUPÉS,0,41,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,0,42,28,289,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878.384,0,75.421.329,2.382.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.835,185.465,0,0,235.664,0,0,0,0,0,0,0,0,0,0,0,0,0,348.721.329,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1360,0,150,103,301,611,0,0,11,0,759,0,5485,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2013,BOLÍVAR,0,0,23656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,81386,166753,3,22,0,0,0,0,0,1310,34115,117063,29284,0,0,0,166753,192911,0,0,0,0,375.889.852,1.887.986.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.9,0,0,0,0,0,72.427.134,0,0,0,0,0,0,2.995.312.792,21.222,0,28.917.333,0,0,0,51.539.455,13616.11,13.910.635,0,0,0,2040.4,8.269.666.119,0,0,0,0,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,0,0,0,352558,0,6,68,0,0,0,0,608,18,69432,0,186400,34235,53,0,21705,733,0,0,58085,222350,63193,0,4835,5000,592,0,2646,3338,100,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2012,ANTIOQUIA,0,0,363872,0,0,0,0,11514,0,0,0,17088,7548,0,0,0,0,0,6110,0,284532,0,5960,44920,305892,127142,510,20602,0,6910,0,0,0,0,0,0,0,0,1708,0,0,0,221.786.484,3.080.612.733,0,0,0,0,2.555.626.382,0,0,0,20100.8,8.548.416,441.820.758,0,0,145.6,0,0,0,0,0,0,0,0,0,0,0,0,5.035.421.214,0,6.018.104.826,0,0,0,1.828.444.114,0,456.380.758,76048.88,156680.27,353.45,0,5.372.646.399,4.170.912,1.031.548.893,1.433.832.469,2.463.156,0,4355.4,0,0,0,0,0,0,0,3.571.679.654,0,0,0,0,3512,9290,0,0,788,12724,0,0,0,532,2454,0,0,6830,48204,1844,0,0,0,1149752,32618,20632,136046,229164,518314,1098,918,95826,368,186364,48898,933722,245286,2392,126,0,0,0,0,0,0,0,0,0,0,2506,0,0,0,0,0,26,0,0,184,0,0,96,52,0,0,0,2,10,0,0,10,0,52,0,0,354,0,0,0,0,0,0
2013,CALDAS,0,0,4662,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,24058,34294,1,7,0,0,5252,4035,0,763,11589,20495,5802,0,4565,0,34294,48740,0,0,0,0,172.916.814,335.321.755,0,0,0,0,0,0,0,0,0,1.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922.2,0,0,0,0,0,0,0,0,0,0,348.35,0,2.205.732.646,8.253,0,240.065.622,0,0,0,7601.04,4029.04,2568.89,0,1908.31,0,816.6,1.836.734.681,0,0,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,0,0,0,93037,0,1,19,0,0,9190,0,359,7,7961,0,120113,27673,28,0,3819,459,0,0,10262,35336,19920,0,1193,2391,190,7963,919,997,128,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2012,CUNDINAMARCA,0,0,16428,0,0,0,0,1760,0,0,0,460,0,0,0,0,0,0,2225,0,65090,0,175,1872,72138,7699,0,4457,0,3086,0,0,0,0,0,0,0,0,0,0,0,0,3.399.774,1.394.811.935,0,0,0,0,3.969.871.682,0,0,0,545.4,0,335.752.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.370.395,0,3.643.693.275,0,0,0,637.993.876,0,335.752.946,4699.52,36613.52,0,0,8.753.834.057,34.002,11.334,262.762.924,0,0,0,0,0,0,0,0,0,0,8.370.433.905,0,0,0,0,636,456,0,0,6,6725,0,0,0,136,0,0,0,2959,0,72,0,0,0,211069,10282,609,6054,14281,122574,0,1,1394,3,25921,7404,224642,30441,59,0,0,0,0,0,0,0,0,0,0,0,528,0,0,0,0,0,4,0,0,19,0,0,4,28,0,0,0,1,0,0,0,4,0,42,0,0,56,0,0,0,0,0,0
2010,ATLÁNTICO,0,90,8712,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68495,0,97,2117,133391,7173,0,0,0,0,0,0,0,0,0,0,0,0,0,2.347.789.024,1751,0,496.215.014,86.296.415,50.121.333,0.9938,0,0,0,0,0,0,0,0,49.459.986,0,605.528.661,0,0,0,2.613.162,639.9,0,0,0,0,0,33.721.046,0,0,0,0,1.469.565.595,0,0,0,0,0,1.297.501.809,4815.79,86022.36,0,0,221.970.014,0,0,0,0,0,0,0,0,0,0,0,0,0,1.097.090.328,0,0,0,0,1380,34,0,166,0,0,0,1,400,0,0,0,0,0,16362,0,0,3,0,0,601,335,7562,13104,322250,0,0,265,0,73548,495,129990,6534,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,185,8,0,0,4,0,6,0,0,0,1,3,0,0,0,0,0,0,11,3,0,14,0,0,0,0,0,0
2010,CESAR,0,862,15324,12,0,1,0,0,0,0,0,0,0,16,253,0,0,363,2292,312,57165,0,343,4184,65581,14979,1318,0,0,0,0,0,0,0,0,269,0,0,0,1.695.326.346,164.402.144,0,374.501.897,15.287.366,143.537.569,0.9938,0,0,0,0,0,0,0,0,127.130.804,0,78.830.313,0,97.956.933,0,720.555.377,636.17,0,0,0,0,0,58.655.645,16.48,2.817.792.243,0,0,2.292.837.704,0,0,1.197.173.485,657.799.952,0,1.660.643.427,10.941.995,44097.22,929.985,0,866.979.634,0,0,0,0,738.427.297,0,0,0,0,0,0,2.834.272.243,0,6.628.166.451,0,0,0,0,1020,95,0,22,0,177,0,27,400,546,0,0,0,0,22564,0,1200,129,1064,0,1267,1301,17674,30448,128457,2645,0,996,0,45848,1530,143720,3348,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,31,7,0,0,8,0,9,0,3,0,12,3,7,0,0,0,0,10,2,149,0,42,0,0,0,0,0,0
2010,CAUCA,0,922,9693,22,0,1312,0,0,0,0,0,0,3190,0,181,0,0,42,4408,0,69295,0,3536,2509,81374,12298,26744,0,0,0,0,0,0,0,0,181,0,0,0,163.635.779,1.722.556.962,0,315.205.764,90.122.175,3.584.516,13.337.128,0,0,0,0,0,0,0,6.999.444,664.558.053,0,486.514.336,0,1.942.126.884,0,15.678.972,820.55,0,0,0,0,0,80.392.531,0,2.143.151.342,0,0,7.952.067.386,0,0,32.16,1.424.790.694,0,3.929.428.245,8.162.175,49.308.097,18.230.385,0,79.678.843,0,0,0,0,0,0,0,0,0,0,0,2.143.151.342,0,9.318.205.075,0,0,0,0,780,882,0,135,0,3462,0,6,516,24,0,0,0,0,30736,0,0,34,0,0,5025,11657,8299,22199,154312,54204,0,927,0,47302,5565,184497,4997,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,34,5,0,0,36,0,15,0,19,0,3,3,4,0,0,0,0,0,50,38,0,80,0,0,0,0,0,0
2011,QUINDÍO,0,36,6122,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,466,0,16846,0,71,866,21238,2837,0,0,0,0,0,0,0,0,0,0,0,0,0,191.336.216,6.216.104,0,60.337.064,49.865.238,19.876,143.476,0,0,0,0,0,0,0,0,2.456.937,42.657,0,66.7,0,0,0,0,0,0,108.393.119,0,25.850.406,0,0,0,91.8,0,676.464.932,0,0,0,100,0,1.464.832.295,1.725.075,10817.12,0,0,841.204.258,0,0,0,0,0,0,0,0,0,0,0,0,0,1.512.696.551,0,0,0,0,140,116,2,0,90,0,0,0,0,0,0,107,0,1269,0,118,0,0,0,65916,1584,245,2652,5271,33776,0,0,94,0,14898,990,51315,4221,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,14,1,0,0,16,2,0,3,0,0,0,0,0,0,5,0,1,0,2,0,0,27,0,0,0,0,0,0
2011,HUILA,0,464,26048,3,0,282,0,0,0,0,0,0,3458,0,0,0,0,0,900,0,62713,0,1596,2454,74365,12148,43,0,0,0,0,0,0,0,0,0,0,0,0,403.581.001,8.830.518.611,0,241.348.255,224.114.835,35.925.605,2.872.102,0,0,0,0,0,0,0,8.418.264,237.874.285,0,0,42,1.657.457.475,0,0,0,0,0,0,0,172.980.287,0,0,0,0,0,2.171.718.285,0,0,0,250,0,2.110.312.047,7708.7,44088.58,25.865,0,1.143.303.488,0,0,0,0,0,0,0,0,0,0,0,0,0,7.654.556.915,0,0,0,0,560,243,0,0,62,2984,0,0,0,313,0,716,0,0,21448,0,0,20,0,241786,4318,5478,8298,23115,137658,84,0,1888,0,40168,3330,108600,4829,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,15,4,0,0,11,0,0,2,11,0,0,0,1,0,21,0,0,0,50,23,0,46,0,0,0,0,0,0
2011,BOLÍVAR,0,489,39741,7,0,11,0,273,0,0,0,0,0,0,0,0,0,1341,1466,0,70318,0,1331,7733,157195,16095,0,0,571,559,0,0,0,0,0,0,0,0,0,159.508.392,9.246.228.918,0,430.979.026,348.405.267,102.721.266,112.938,0,0,140.039.992,0,0,0,0,0,23.905.659,0,0,39,2.939.002.177,80.242.408,0,0,0,558.586.956,2.521.959.395,0,40.587.551,0,0,0,379.2,0,2.722.151.335,0,0,90,518.228.552,0,6.925.465.818,10555.22,93445.16,0,0,4.351.145.185,0,0,0,1.240.326.286,0,0,0,0,0,0,0,0,0,152.178.578,0,0,0,0,1000,38,0,0,39,5712,500,0,0,0,900,168,0,3090,47578,714,4805,767,0,285652,10447,4645,27692,32036,290282,0,0,498,0,81771,5640,183914,6289,0,2524,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,17,7,0,0,2,0,0,1,11,2,0,0,0,1,9,0,1,47,10,869,0,27,0,0,0,0,0,0
2010,BOYACÁ,0,135,742,1,0,0,0,0,0,0,0,0,1,0,0,0,0,500,842,0,53107,0,84,258,69310,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,561.328.993,25.451.697,0,50.323.692,628.684,9.23,0,0,0,0,0,0,0,0,1.224,23.069.373,0,151.293.195,0,245.065.059,0,31.357.946,0,0,0,0,0,0,0,0,0,0,0,4.131.748.994,0,0,60,230.625,0,65.840.993,1.412.405,45.709.445,0,0,167.054.464,0,0,0,0,0,0,0,0,0,0,0,0,0,5.275.428.661,0,0,0,0,150,177,0,42,0,471,0,12,0,57,0,0,0,0,0,0,3500,7,0,0,759,275,850,3969,132780,0,0,212,0,38304,5145,134310,3785,0,0,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0,15,1,0,0,16,0,13,0,12,0,6,0,1,0,0,0,0,30,9,10,0,48,0,0,0,0,0,0
2010,CÓRDOBA,0,273,10729,23,301,4,0,0,0,0,0,0,103,0,0,0,0,67,2726,0,120826,0,2971,3283,154341,14927,1670,0,0,0,0,0,0,0,0,0,0,0,0,138.443.596,526.595.894,2.907.027.397,531.714.674,104.585.225,3.836.795,40.476,0,0,0,0,0,0,0,46.512,811.428.558,0,201.029.528,0,506.916.454,0,679.425.989,796.8,0,0,0,0,0,189.436.905,0,0,0,0,5546,0,0,22.475.141,85.374.308,0,2.995.600.529,10.480.796,100888.17,900.15,0,371.322.842,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266.770.745,0,0,0,0,1110,1138,0,56,0,945,0,4,498,156,0,0,0,0,41482,0,0,34,0,0,2797,10928,13054,30321,334608,4846,0,628,0,84527,4650,186741,3736,0,0,0,0,0,0,0,0,0,0,0,0,645,0,0,0,0,50,7,1,0,50,0,13,0,18,0,5,3,1,0,0,0,0,0,7,44,0,90,0,0,0,0,0,0
2010,SANTANDER,0,437,12394,10,745,2,0,0,0,0,0,0,14,0,0,0,0,281,5222,0,49446,0,570,1907,84260,13779,0,0,204,0,0,0,0,0,0,0,0,0,0,5.238.510.075,8.258.574.608,5.632.777.654,410.391.663,117.924.545,161.854.868,20.238,0,0,0,0,0,0,0,9.216,201.218.122,0,462.738.052,0,0,0,333.479.393,1118.12,0,0,0,0,0,19.397.472,0,0,0,0,8281.5,0,0,22.684.941,532.375,0,2.115.555.567,9.575.135,53.175.626,0,0,631.247.888,0,0,0,193.263.894,0,0,0,0,0,0,0,0,0,8.517.453.233,0,0,0,0,1190,187,0,127,0,0,0,18,699,188,0,0,0,0,28977,0,3000,50,0,0,1219,2014,6879,26062,164885,0,0,831,0,51467,5130,150228,4746,0,425,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,119,10,3,0,16,0,6,0,0,0,19,8,1,0,0,0,0,15,14,64,0,50,0,0,0,0,0,0
2011,PUTUMAYO,0,1043,20135,9,0,118,0,0,0,0,0,0,473,0,0,0,0,0,986,0,23284,0,1909,1555,16592,12000,2778,0,0,0,0,0,0,0,0,0,0,0,0,218.791.055,1.874.070.196,0,690.566.171,161.697.381,15.939.754,122.374,0,0,0,0,0,0,0,570.792,406.217.518,0,0,0,106.245.073,0,0,0,0,0,0,0,128.527.251,0,0,0,0,0,2.560.898.813,0,0,0,310.511.939,0,640.989.842,7.753.735,9346.05,1.339.165,0,1.509.113.696,0,0,0,0,0,0,0,0,0,0,0,0,0,2.286.070.782,0,0,0,0,1530,429,0,0,0,164,0,0,0,167,0,532,0,0,18943,0,0,295,0,90336,1292,6007,4950,22757,30044,5624,0,2118,0,6765,990,49043,1057,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,10,11,0,0,20,0,0,0,3,0,0,0,1,0,13,0,0,0,4,336,0,37,0,0,0,0,0,0
2013,LA GUAJIRA,0,0,7548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,0,20048,32135,0,1,0,0,9299,786,0,103,7695,21473,11240,0,23061,0,32135,67562,0,0,0,0,260.611.977,63.935.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.263.957.836,0,0,0,0,829.78,0,1.943.663.482,5.895,0,271.953.642,0,0,0,9.974.395,3413.85,5507.73,0,12.888.175,0,273.8,3.441.229.981,0,0,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,7612,0,0,0,0,92916,0,0,1,0,0,24998,0,386,5,10290,0,93597,36707,52,0,2726,520,0,0,21924,42599,14844,0,755,900,159,54447,338,433,30,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2010,ARCHIPIÉLAGO DE SAN ANDRÉS  PROVIDENCIA Y SANTA CATALINA,0,0,15,0,0,0,0,0,0,0,0,0,786,0,0,0,0,351,1279,0,1635,0,1,7,1659,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15.662.965,0,0,64.367.514,11.007,0,0,0,0,0,0,0,0,0,868.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.052.844,165.8,0,0,2.105,962.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.210.195.479,0,0,0,0,180,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,339,1,19,8,2665,0,0,0,0,1124,1440,8707,169,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2011,GUAVIARE,0,299,5582,1,0,13,0,0,0,0,0,0,254,0,0,0,0,0,0,0,5539,0,673,533,5007,2642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.770.359.441,0,120.674.127,42.672.311,15.383.334,13.415,0,0,0,0,0,0,0,295.392,68.157.715,0,0,0,0,393.187.799,0,0,0,0,0,0,26.333.591,0,0,0,0,0,270,0,0,0,0,0,487.679.105,1.683.795,2.842.705,0,0,2.618.811.915,0,0,0,0,0,0,0,0,0,0,0,0,0,5.404.853.232,0,0,0,0,280,127,0,0,0,0,245,0,0,3303,0,109,0,0,11786,0,0,35,0,20129,3784,1948,1718,5003,8869,0,0,337,0,480,668,16520,339,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,2,0,0,4,0,0,0,0,1,0,0,1,0,3,0,0,0,1,46,0,9,0,0,0,0,0,0
