Ano_Fecha,Nombre_Departamento,AFRO_FAM,AVVRA_FAM,AHE_FAM,AVV40_FAM,DESARRA_FAM,AVV2_FAM,DRPE_FAM,GI_PEE_FAM,FA_DES_FAM,FA_IND_FAM,FA_SIS_FAM,IRR_FAM,PFG_FAM,HAB_MH_FAM,HAB_RUR_FAM,LP_FAM,PDP_FAM,PP_FAM,RESA_FAM,RETOR_FAM,UNIDOS_FAM,FAM_BAN_FAM,EXPUL_FAM,RECEP_FAM,FASAN_SIS_FAM,FASAN_DES_FAM,FASAN_IND_FAM,ICBF_FAM_BIENE_FAM,GPDE_FAM,UNI_PROM_FAM,MFA_UNI_FAM,MFA_SIS_FAM,MFA_DES_FAM,GIV_FAM,MFA_IND_FAM,HAB_FAM,MFA_BAN_FAM,MFA_INS_FAM,GI_IRACA_FAM,ACT_PROS_INV,AVVRA_INV,DESARRA_INV,MUSICA_INV,AHE_INV,AVV40_INV,AVV2_INV,AFRO_INV,DRPE_INV,GI_PEE_INV,FA_DES_INV,FA_IND_INV,FA_SIS_INV,IRR_INV,PFG_INV,GI_CAP_INV,GI_DEI_INV,GI_ICETEX_INV,GI_ICE_INV,GI_MA_INV,GI_MP_INV,GI_OTRAS_INV,GI_PAI_INV,GI_RAI_INV,GI_RIE_INV,GI_TU_INV,GI_TT_INV,GI_SIT_INV,GAM_INV,HAB_MH_INV,HAB_RUR_INV,IPS_INV,LP_INV,OPP_INV,PDP_INV,PE_INV,PP_INV,RESA_INV,UNIDOS_INV,GIV_INV,FASAN_DES_INV,FASAN_SIS_INV,FASAN_IND_INV,NTP_INV,IND1290_INV,AYUHUM_INV,IND418_INV,EN_NNA_INV,GPDE_INV,PI_INV,GI_IRACA_INV,MFA_SIS_INV,MFA_UNI_INV,MFA_DES_INV,LA_INV,MFA_IND_INV,HAB_INV,JEA_INV,DPS_INV,GI_PEE_PER,FA_DES_PER,FA_IND_PER,FA_SIS_PER,MUSICA_PER,GI_CAP_PER,GI_DEI_PER,GI_ICETEX_PER,GI_ICE_PER,GI_MA_PER,GI_MP_PER,GI_OTRAS_PER,GI_PAI_PER,GI_RAI_PER,GI_RIE_PER,GI_SIT_PER,GI_TT_PER,GI_TU_PER,GAM_PER,IPS_PER,LA_PER,PROT_TIER_PER,RETORNO_PER,UNIDOS_PER,GIV_PER,EXPUL_PER,RECEP_PER,FASAN_DES_PER,FASAN_SIS_PER,FASAN_IND_PER,IND418_PER,IND1290_PER,AYU_HUM_PER,ICBF_NN_SIN_EDU_INI_PER,ICBF_GEN_BIENE_PER,ICBF_NNA_PAE_PER,NN_PAI_PER,EN_NNA_PER,GPDE_PER,JEA_REG_PER,MPR_PREOR_PER,MPR_DIS_PER,MPR_COR_PER,MFA_DES_PER,MFA_SIS_PER,MFA_UNI_PER,GI_IRACA_PER,JEA_MAT_PER,JEA_CUP_PER,UNI_COG_PER,MFA_IND_PER,JEA_PER,JEA_ENROL_PER,JEA_PRO_MAT_PER,ACT_PROS_PRO,MUSICA_PRO,DESARRA_PRO,GI_PEE_PRO,GI_CAP_PRO,GI_DEI_PRO,GI_ICETEX_PRO,GI_ICE_PRO,GI_MA_PRO,GI_MP_PRO,GI_OTRAS_PRO,GI_PAI_PRO,GI_RAI_PRO,GI_RIE_PRO,GI_SIT_PRO,GI_TT_PRO,GI_TU_PRO,LA_PRO,OPP_PRO,PROT_TIER_PRO,PP_PRO,GIV_PRO,NTP_PRO,PI_PRO,MPR_COR_PRO,MPR_DIS_PRO,MPR_PREOR_PRO,TOT_INV
2011,ARAUCA,0,400,9236,3,0,139,0,0,0,0,0,0,0,0,0,0,0,0,308,0,14439,0,795,1004,17137,5600,0,0,0,0,0,0,0,0,0,0,0,0,0,2.129.702,7.591.156.097,0,241.348.253,74.085.983,506.838,1.457.612,0,0,0,0,0,0,0,0,196.217.069,0,0,0,1.553.481.447,0,0,0,0,0,0,0,15.655.199,0,0,0,0,0,0,0,0,0,96.995.616,0,1.906.250.506,3.565.345,9759.23,0,0,6.383.308.058,0,0,0,0,0,0,0,0,0,0,0,0,0,155.904.664,0,0,0,0,560,302,0,0,0,2856,0,0,0,0,0,648,0,0,15743,0,0,53,0,56606,3806,2445,3433,10713,30070,0,0,1041,0,4214,930,36347,1203,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,5,4,0,0,7,0,0,0,5,0,0,0,0,0,6,0,0,0,0,72,0,18,0,0,0,0,0,0
2013,CAUCA,0,0,14255,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2280,0,69246,65090,5,6,0,0,23171,0,0,357,29586,60649,17786,0,36460,0,65090,155298,0,0,0,0,155.226.481,116.299.906,0,0,0,0,0,0,0,0,0,1.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.332.054.986,0,0,0,0,1.609.715,0,8.903.922.661,20.673.765,0,1.619.153.375,532,0,0,24901.11,11947.57,8022.7,0,17.256.855,0,1019.6,6.677.683.147,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267638,0,13,17,0,0,46268,0,1439,1859,46050,0,185685,33137,247,0,5871,311,0,14,30897,102221,49718,0,1789,2179,515,70084,1166,1386,50,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2012,SUCRE,0,0,44869,0,0,0,0,1995,0,0,0,817,0,0,0,0,0,0,2070,0,81890,0,99,3573,61578,15815,0,4477,0,581,0,0,0,0,0,0,0,0,0,0,0,0,3.360.564,3.965.701.295,0,0,0,0,3.160.930.437,0,0,0,961.4,0,824.690.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.676.092,0,6.684.512.265,0,0,0,723.190.876,0,824.690.286,8.976.265,33.693.775,0,0,8.799.478.299,11.334,583.084.209,446.091.127,7.774.338,0,0,0,0,0,0,0,0,0,5.582.323.974,0,0,0,0,486,970,0,0,4,2248,0,0,0,0,584,0,0,0,5039,266,0,0,0,311732,3806,334,12652,28564,110695,0,73,1786,1,46859,5871,123958,11384,100,210,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,4,0,0,40,0,0,3,8,0,0,0,0,1,0,0,0,0,7,0,0,52,0,0,0,0,0,0
2013,NACIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.435.806.495,26.816.132,0,0,0,0,0,0,0,0,0,26.816.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,BOGOTÁ  D.C.,0,0,137282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33084,0,112,11180,131856,36934,0,4200,0,1288,0,0,0,0,0,0,0,0,0,8.297.288.444,0,0,12.850.602,1.328.543.761,0,0,0,0,0,0,0,0,0,0,195.593.478,0,0,118.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.393.478,21952.5,62469.71,0,0,4.390.734.192,2.561.484,2.699.270.666,188.715.461,0,0,0,0,0,0,0,0,0,0,9.431.895.212,0,0,0,0,1954,162,0,0,704,3678,0,0,0,0,0,0,0,5556,0,0,0,0,0,116626,10100,394,36310,63284,203550,0,312,7188,226,217328,48678,324070,86760,330,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,0,176,14,0,0,10,0,0,8,2,0,0,0,0,0,0,0,2,0,0,0,0,22,0,0,0,0,0,0
2012,PUTUMAYO,0,0,22447,0,0,0,0,2386,0,0,0,611,462,0,0,0,0,0,1290,0,20384,0,1503,2214,14019,12565,3103,996,0,442,0,0,0,0,0,0,0,0,558,0,0,0,6.422.889,1.780.413.665,0,0,0,0,3.453.978.375,0,0,0,715.6,445.74,480.304.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523.248.428,0,480.304.263,7928.05,7182.6,1.993.795,0,2.854.018.342,62.337,1.802.799.089,1.597.801.461,0,0,1422.9,0,0,0,0,0,0,0,2.434.276.497,0,0,0,0,1205,629,0,0,189,2000,0,0,0,0,395,0,0,0,10224,0,0,0,0,77413,3213,4714,6682,23006,24052,6231,176,4738,55,6861,3003,53941,4043,276,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,9,0,0,29,0,0,7,5,0,0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,0,0,0
2011,CAUCA,0,1464,23970,11,0,3140,0,0,0,0,0,0,3036,0,0,0,0,0,2352,0,71348,0,5941,4739,72773,12334,26274,0,161,0,0,0,0,0,0,0,0,0,0,10.739.718,2.813.019.068,0,198.250.352,202.187.355,2.018.822,33.129.224,0,0,0,0,0,0,0,6.899.484,334.766.482,0,0,80,4.419.245.954,0,0,0,0,353.493.775,0,0,155.344.028,0,0,0,0,0,1.454.410.641,0,0,0,496.2,0,5.342.850.236,7.258.725,38364.6,17016.58,0,283.113.066,0,0,0,2.861.811.895,0,0,0,0,0,0,0,0,0,8.609.386.361,0,0,0,0,460,452,0,0,80,7794,0,0,0,454,600,643,0,0,35846,0,0,2273,0,262902,10023,19950,15748,21690,126700,51715,0,4356,0,46798,5625,185136,5393,0,2906,0,0,0,0,0,0,0,0,0,0,442,0,0,0,0,1,3,0,0,18,0,0,1,31,0,0,0,1,1,18,0,0,0,192,3143,0,70,0,0,0,0,0,0
2012,TOLIMA,0,0,25417,0,0,0,0,2071,0,0,0,107,0,0,0,0,0,0,3780,0,70206,0,1407,2395,62620,12780,3233,8672,0,2106,0,0,0,0,0,0,0,0,0,0,0,0,3.083.136,2.161.596.155,0,0,0,0,383.851.732,0,0,0,126,0,358.443.046,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.615.215.262,0,0,0,1.242.138.776,0,411.443.046,7811.53,33357.32,1.853.525,0,1.770.358.248,1.915.446,914.723.263,891.079.834,0,0,0,0,0,0,0,0,0,0,6.510.094.036,0,0,0,0,583,422,0,0,157,7083,0,0,0,174,582,0,0,1524,11814,0,0,0,0,251048,9942,4873,7891,23689,107718,6435,103,3150,169,15707,4849,145845,24527,174,0,0,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,4,0,0,19,0,0,9,27,0,0,0,2,1,0,0,1,0,14,0,0,59,0,0,0,0,0,0
2011,CHOCÓ,0,565,20164,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1699,451,0,23491,0,2615,4499,22165,7675,0,0,0,0,0,0,0,0,0,0,0,0,0,7.880.318,1.032.456.874,0,249.967.835,167.188.278,0,70.718,0,0,0,0,0,0,0,0,220.879.183,213.285,0,0,287.189.096,40.121.204,0,0,0,0,0,0,5.315.036,0,0,0,0,0,1.704.144.784,0,0,101.368.075,142.029.294,0,935.923.856,4.939.055,13021.14,0,0,5.867.247.455,0,0,0,0,0,0,0,0,0,0,0,0,0,2.100.014.109,0,0,0,0,580,220,1,0,0,550,250,0,0,0,0,22,0,0,45388,0,0,69,0,97248,1043,9445,13921,15360,44288,0,0,795,0,26514,2370,134219,4943,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,4,4,0,0,13,1,0,0,2,1,0,0,0,0,5,0,0,0,6,95,0,22,0,0,0,0,0,0
2012,NORTE DE SANTANDER,0,0,22437,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,2400,0,42085,0,796,2100,57250,10312,0,4877,0,994,0,0,0,0,0,0,0,0,281,413.765,0,0,4.624.704,203.642.437,0,0,0,0,327.221.784,0,0,0,0,0,247.764.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.381.795.593,0,0,0,740.604.805,0,247.764.956,6217.11,29781.86,0,0,3.161.888.629,4.454.262,1.317.671.596,2.658.391.968,0,0,729.3,0,0,0,0,0,0,0,6.236.566.438,0,0,0,0,896,572,0,0,917,5644,0,0,0,0,1063,0,0,2802,0,0,0,0,0,154586,10998,2894,7496,18961,97122,0,131,5016,393,39860,5029,138686,14024,445,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,2,6,0,0,18,0,0,29,20,0,0,0,0,2,0,0,4,0,43,0,0,73,0,0,0,0,0,0
2012,QUINDÍO,0,0,7369,0,0,0,0,825,0,0,0,0,0,0,0,0,0,0,120,0,15487,0,67,1040,18224,2894,0,2591,0,870,0,0,0,0,0,0,0,0,0,0,0,0,612.465,57.972.263,0,0,0,0,1.960.008.356,0,0,0,0,0,207.977.668,0,0,93.4,0,0,0,0,0,0,0,0,0,0,0,0,566.401.099,0,2000,0,0,0,27.446.845,0,301.377.668,1.680.975,8.421.515,0,0,62.283.091,11.334,2.886.765,282.717.563,0,0,0,0,0,0,0,0,0,0,1.501.897.047,0,0,0,0,162,229,0,0,787,1602,0,0,0,0,0,0,0,1870,0,295,0,0,0,58690,4488,233,3166,5081,27466,0,36,1082,10,10557,2981,51315,5451,46,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,1,0,0,7,0,0,22,6,0,0,0,0,0,0,0,2,0,4,0,0,37,0,0,0,0,0,0
2012,ARCHIPIÉLAGO DE SAN ANDRÉS  PROVIDENCIA Y SANTA CATALINA,0,0,29,0,0,0,0,0,0,0,0,0,646,0,0,0,0,0,1500,0,1683,0,0,1,1312,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,612.465,227.475,0,0,0,0,0,0,0,0,0,384.336,1.323.964,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,47.293.188,0,3.224.446.266,0,0,0,608.428.404,0,1.371.964,2.255,581.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.662.480.758,0,0,0,0,143,121,0,0,10,452,0,0,0,0,0,0,0,0,0,46,0,0,0,5264,583,0,4,8,1952,0,0,0,0,562,0,8754,1007,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,5,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0
2012,META,0,0,31718,0,0,0,0,30,0,0,0,59,0,0,0,0,0,0,690,0,30716,0,734,2868,25656,13925,0,1424,0,1624,0,0,0,0,0,0,0,0,0,0,0,0,3.399.774,264.243.431,0,0,0,0,48.175.248,0,0,0,70.2,0,251.119.789,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.049.802.668,0,0,0,279.877.066,0,252.119.789,8796.13,13.608.155,0,0,4.007.700.471,136.008,951.233.005,2.209.765.377,0,0,0,0,0,0,0,0,0,0,2.544.443.717,0,0,0,0,582,297,0,0,4,3995,0,0,0,0,374,0,0,2859,8442,0,0,0,0,108579,7529,2384,8947,25269,42523,0,90,6930,120,15028,3366,72371,12752,434,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,4,0,0,15,0,0,2,12,0,0,0,0,2,0,0,2,0,3,0,0,33,0,0,0,0,0,0
2011,VALLE DEL CAUCA,0,487,42872,17,0,84,0,0,0,0,0,0,0,1081,0,0,0,0,1087,0,77961,0,5649,7001,111407,17348,0,0,741,0,0,0,0,0,0,1081,0,0,0,8.338.385.513,9.006.345.766,0,509.554.981,401.249.117,43.078.154,86.498,0,0,0,0,0,0,0,0,547.067.924,0,0,79.8,2.529.998.525,797.609.536,0,0,0,825.596.943,0,0,4.493.622,0,6.807.359.888,0,48.9,0,2.998.724.457,0,0,0,405,0,4.825.009.148,10508.36,57839.13,0,0,8.898.377.047,0,0,0,69.155.435,0,0,0,0,0,0,0,6.807.359.888,0,1.199.604.984,0,0,0,0,1110,558,0,0,88,4779,497,0,0,0,1400,186,0,0,29222,91,0,5600,0,286002,7508,26072,24035,31598,178138,0,0,1132,0,82825,9660,363918,16952,0,4485,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,128,9,0,0,23,0,0,1,21,2,0,0,0,3,17,0,0,0,64,7442,0,67,0,0,0,0,0,0
2011,CÓRDOBA,0,1226,30529,8,0,10,0,0,0,0,0,0,760,0,0,0,0,19,1630,0,124672,0,3939,6563,143104,15370,2663,0,0,0,0,0,0,0,0,0,0,0,0,379.001.243,2.317.694.599,0,362.022.382,267.401.871,132.488,10.016,0,0,0,0,0,0,0,1.202.376,328.969.662,0,0,0,2.197.103.857,0,0,0,0,0,0,0,72.960.958,0,0,0,0,0,6.587.402.981,0,0,56.192.854,599.176,0,2.599.034.477,9.673.595,83.278.685,1868.08,0,231.474.142,0,0,0,0,0,0,0,0,0,0,0,0,0,1.646.336.239,0,0,0,0,840,488,0,0,0,4172,0,0,0,0,0,302,0,0,45960,0,0,68,0,511758,4962,14322,22924,30755,271893,6471,0,4321,0,84376,4710,186741,3731,0,0,0,0,0,0,0,0,0,0,0,0,647,0,0,0,0,12,5,0,0,14,0,0,0,20,0,0,0,0,0,10,0,0,0,36,76,0,44,0,0,0,0,0,0
2011,CALDAS,0,283,5916,0,0,0,0,0,0,0,0,0,620,0,0,0,0,0,1085,0,27088,0,117,990,25494,4928,5809,0,0,0,0,0,0,0,0,0,0,0,0,416.294.159,5.367.908.284,0,16.377.203,47.260.795,0,0,0,0,0,0,0,0,0,743.172,148.195.696,141.771.955,0,1.2,0,0,0,0,0,0,1.241.108.617,0,44.694.627,0,0,0,179.1,0,2.347.349.908,0,0,0,281.811.207,0,1.576.970.895,3001.71,13685.2,3348.94,0,4.185.171.314,0,0,0,0,0,0,0,0,0,0,0,0,0,4.612.729.737,0,0,0,0,380,61,100,0,4,0,0,0,0,0,0,185,0,1543,0,206,0,18,0,97190,1893,395,3546,8914,42998,10305,0,591,0,25477,1410,120113,5201,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,46,3,0,0,6,1,0,1,0,0,0,0,0,0,18,0,1,0,1245,22,0,27,0,0,0,0,0,0
2011,NACIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3667,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.435.949.325,0,0,10284.36,0,0,0,0,0,0,0,0,0,0,0,5.513.256,0,0,0,0,0,0,0,0,0,3.491.081.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,103,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,122,0,0,0,0,0,0,0,0
2013,RISARALDA,0,0,4335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960,0,23573,39249,0,4,0,0,572,62,0,372,9764,24584,6196,0,2183,0,39249,46461,0,0,0,0,130.305.989,3.507.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,1.488.650.002,0,0,0,0,41.965,0,4.286.639.659,7.074,0,439.505.262,0,0,0,8818.84,3346.86,2.762.945,0,1240.81,0,766.2,1.900.457.599,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0,0,92641,0,0,12,0,0,1068,0,734,6,13991,0,72229,11285,74,0,8138,199,0,0,10892,41783,16537,0,1581,2012,185,5024,944,1292,70,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2013,VICHADA,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622,1039,0,0,0,0,0,0,0,2,613,1188,506,0,0,0,1039,2457,0,0,0,0,57.638.938,305.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.148,0,0,0,0,0,0,544.78,268.83,252.03,0,0,0,0,1.123.278.938,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7480,0,0,0,0,0,0,0,2,0,891,0,12955,570,0,0,129,143,0,0,1074,2341,1159,0,24,63,15,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011,AMAZONAS,0,1,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,355,0,1167,0,12,34,1653,161,2049,0,0,0,0,0,0,0,0,0,0,0,0,0,21.424,0,60.337.064,239.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748.937,0,0,0,0,0,500,0,0,90,50,0,748.937,111.59,1052.1,1.629.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.410.581.434,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,3,0,5214,31,48,94,311,3466,5199,0,0,0,1608,240,8616,120,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,1,0,0,0,0,0,0
2012,CESAR,0,0,45667,0,0,0,0,351,0,0,0,1646,0,0,0,0,0,0,0,0,59547,0,158,4951,52592,16338,1186,7337,0,1001,0,0,0,0,0,0,0,0,156,0,0,0,2.470.671,418.187.346,0,0,0,0,594.934.083,0,0,0,1943,0,632.514.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.763.556.212,0,0,0,0,0,632.514.347,9.928.145,28.221.245,731.15,0,308.545.094,11.334,91.232.171,1.399.708.127,0,1.364.652.713,397.8,0,0,0,0,0,0,0,6.169.607.036,0,0,0,0,465,713,0,0,4,2781,0,0,0,164,597,0,0,0,1053,0,0,0,0,228748,4259,587,17903,30788,93934,2362,102,5579,1,40452,5468,142837,22209,245,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0,0,3,0,0,22,0,0,3,10,0,0,0,2,1,0,0,0,0,8,0,0,38,0,0,0,0,0,0
2010,META,0,508,13569,8,0,9,0,0,0,0,0,0,13,0,0,0,0,247,480,0,26663,0,1562,3076,35505,13761,0,0,0,0,0,0,0,0,0,0,0,0,0,4.530.691.084,970.869.142,0,377.622.747,122.180.135,128.470.666,8.982,0,0,0,0,0,0,0,7.608,217.569.652,0,140.886.614,0,463.709.826,0,51.718.459,680,0,0,0,0,0,1.414.155,0,0,0,0,4.198.629.742,0,0,216.034.681,140.330.476,0,2.019.350.682,10.218.951,23.196.475,0,0,432.721.952,0,0,0,0,0,0,0,0,0,0,0,0,0,4.482.346.623,0,0,0,0,930,248,0,39,0,846,0,90,425,88,0,0,0,0,31378,0,0,1593,0,0,1736,4978,10280,25985,75694,0,0,503,0,15332,2524,72286,2635,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,14,6,0,0,19,0,6,0,5,0,7,4,1,0,0,0,0,0,2,1843,0,42,0,0,0,0,0,0
2010,NORTE DE SANTANDER,0,478,6732,20,0,45,0,0,0,0,0,0,5,0,0,0,0,2152,2650,0,39918,0,876,1572,73324,10608,0,0,798,0,0,0,0,0,0,0,0,0,0,3.495.664.135,951.850.688,0,632.752.164,6.642.522,3.476.064,429.542,0,0,0,0,0,0,0,2.448,340.611.536,0,127.562.834,0,607.683.983,0,732.048.222,658.27,0,0,0,0,0,46.954.953,0,0,0,0,1.183.083.509,0,0,74.272.899,666.147.358,0,2.466.176.575,7816.68,47.672.885,0,0,804.410.842,0,0,0,2.036.967.835,0,0,0,0,0,0,0,0,0,7.666.506.311,0,0,0,0,1590,494,0,35,0,1086,0,28,414,0,0,0,0,0,19024,0,2500,58,0,0,2057,3167,6087,21114,137816,0,0,898,0,43027,4590,141309,3808,0,2855,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,172,10,0,0,23,0,4,0,4,0,16,4,0,0,0,0,0,15,60,68,0,51,0,0,0,0,0,0
2012,VAUPÉS,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,24,39,265,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612.465,42.154.205,0,0,0,0,0,0,0,0,0,0,75.822.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.710.209.878,0,0,0,0,0,75.822.664,86.425,152.015,0,0,133.582.524,0,0,5.664.733,0,0,0,0,0,0,0,0,0,0,2.085.719.042,0,0,0,0,140,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657,59,76,162,289,539,0,0,11,0,772,0,5485,210,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0
2010,ANTIOQUIA,0,5219,75867,54,0,45,0,0,0,0,0,0,4172,0,365,0,0,1046,9333,9479,139072,0,8162,28350,196641,49760,0,0,540,0,0,0,0,0,0,365,0,0,0,58.143.369,1.006.859.895,0,723.256.791,70.083.544,857.334.508,452.656,0,0,0,0,0,0,0,2.496.504,422.255.745,0,815.237.416,0,391.293.176,0,896.958.264,1595.04,0,0,0,0,0,106.588.868,0,4.312.859.202,0,0,9.266.431.732,0,0,817.212.208,2.799.170.927,0,4.120.784.601,34.255.416,126.538.182,0,0,6.475.682.754,0,0,0,79.114.784,2200.5,0,0,0,0,0,0,4.312.859.202,0,1.909.286.749,0,0,0,0,2070,598,0,224,0,732,0,648,997,0,0,0,0,0,51400,0,4500,292,37636,0,3199,28855,98866,95875,364456,0,0,7572,0,117091,16350,405829,18719,0,1525,0,0,0,0,0,0,0,0,0,0,958,0,0,0,0,190,18,0,0,25,0,14,0,8,0,52,10,0,0,0,0,0,25,42,354,0,109,0,0,0,0,0,0
2013,SANTANDER,0,0,8267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,50546,90257,0,18,0,0,0,587,0,1793,19670,69976,17056,0,0,0,90257,113314,0,0,0,0,345.198.396,68.802.797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451.8,0,0,0,0,0,78.424.305,0,0,0,0,0,0,1.102.217.429,176.394,0,898.013.646,0,0,0,29.131.685,7714.42,8236.76,0,0,0,1063.2,470.214.877,0,0,0,0,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,0,0,0,190431,0,0,44,0,0,0,0,1973,15,48149,0,144271,15120,139,0,11223,551,50,0,31049,125968,34602,0,1890,2975,409,0,1285,1558,210,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
2011,GUAINÍA,0,4,1255,0,0,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,520,0,65,124,352,540,0,0,0,0,0,0,0,0,0,0,0,0,0,59.526,69.628,0,75.421.329,1.106.776,0,0,0,0,0,0,0,0,0,526.32,0,0,0,0,0,0,0,0,0,0,0,0,1.691.148,0,0,0,0,0,0,0,0,0,0,0,1.691.148,404.865,187.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675.370.077,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,2693,7,266,488,1328,665,0,0,0,0,472,270,5677,100,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,0,0,0
2013,CUNDINAMARCA,0,0,7003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60301,68360,0,7,0,0,0,0,0,3059,26724,57405,10674,0,0,0,68360,100853,0,0,0,0,28.553.247,5.478.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.7,0,0,0,0,0,0,0,0,0,0,0,0,274.338.558,5.895,0,195.126.858,0,0,0,23355.01,10307.31,5067.91,0,0,0,626,3.969.146.247,0,0,0,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,219047,0,0,21,0,0,0,0,476,5,25851,0,221970,27587,42,0,3467,493,0,0,19773,103391,47058,0,1303,1938,529,0,692,1153,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2013,CÓRDOBA,0,0,18334,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,2880,0,108962,137543,0,7,0,0,3135,0,0,2122,52773,103322,22514,0,10271,0,137543,198657,0,0,0,0,343.171.408,1.445.967.125,0,0,0,0,0,0,0,0,0,124.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.053.735.874,0,0,0,0,225.79,0,2.270.204.155,43.623,11.79,472.779,0,0,0,46020.91,24.130.405,10957.85,0,5094.94,0,716.8,8.854.360.228,0,0,0,0,602,0,0,0,0,0,0,0,0,0,0,0,0,0,32134,0,0,0,0,489330,0,0,26,0,0,7060,1,467,37,82043,0,186741,28642,91,0,10654,602,0,0,44642,196417,101287,0,1739,1800,806,21804,787,1062,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
